MH_Time;MH_DOY;MH_0.1_m;MH_0.3_m;MH_0.5_m;MH_1.0_m;MH_3.0_m;MH_5.0_m;MH_7_m;IH_Time;IH_DOY;IH_0.1_m;IH_0.3_m;IH_0.5_m;IH_1.0_m;IH_3.0_m;IH_5.0_m
2009-07-04_01:00;185.042;13.774;13.803;13.790;13.796;10.570;8.009;7.266;2009-07-04_01:00;185.042;15.001;15.006;15.042;15.031;14.954;11.402
2009-07-04_02:00;185.083;13.582;13.587;13.573;13.580;10.839;7.809;7.240;2009-07-04_02:00;185.083;14.785;14.838;14.851;14.864;14.810;11.426
2009-07-04_03:00;185.125;13.389;13.394;13.381;13.411;10.619;7.884;7.240;2009-07-04_03:00;185.125;14.594;14.599;14.636;14.649;14.619;11.451
2009-07-04_04:00;185.167;13.221;13.226;13.213;13.243;10.643;7.884;7.240;2009-07-04_04:00;185.167;14.522;14.527;14.540;14.553;14.499;11.499
2009-07-04_05:00;185.208;13.052;13.033;13.020;13.050;10.888;7.859;7.240;2009-07-04_05:00;185.208;14.187;14.192;14.229;14.242;14.236;11.524
2009-07-04_06:00;185.250;12.932;12.937;12.923;12.930;11.253;7.934;7.190;2009-07-04_06:00;185.250;14.139;14.144;14.181;14.170;14.188;11.572
2009-07-04_07:00;185.292;12.787;12.792;12.779;12.785;12.055;7.859;7.215;2009-07-04_07:00;185.292;13.995;14.000;14.013;14.002;13.996;11.621
2009-07-04_08:00;185.333;12.691;12.695;12.682;12.689;12.152;7.884;7.190;2009-07-04_08:00;185.333;13.899;13.880;13.893;13.930;13.900;11.693
2009-07-04_09:00;185.375;12.642;12.647;12.634;12.640;11.958;7.959;7.266;2009-07-04_09:00;185.375;13.803;13.808;13.821;13.858;13.828;11.742
2009-07-04_10:00;185.417;12.618;12.623;12.610;12.616;12.055;7.984;7.215;2009-07-04_10:00;185.417;13.827;13.808;13.821;13.810;13.780;11.791
2009-07-04_11:00;185.458;12.594;12.599;12.585;12.592;12.200;7.959;7.240;2009-07-04_11:00;185.458;13.755;13.736;13.749;13.762;13.756;11.815
2009-07-04_12:00;185.500;12.787;12.720;12.706;12.689;12.466;7.859;7.240;2009-07-04_12:00;185.500;13.995;13.856;13.821;13.858;13.756;11.839
2009-07-04_13:00;185.542;13.101;13.033;12.996;12.978;12.394;7.859;7.240;2009-07-04_13:00;185.542;14.139;14.000;13.989;14.002;13.804;11.888
2009-07-04_14:00;185.583;13.413;13.394;13.381;13.339;12.418;7.759;7.190;2009-07-04_14:00;185.583;14.211;14.120;14.133;14.098;13.852;11.912
2009-07-04_15:00;185.625;13.534;13.514;13.501;13.483;12.466;7.834;7.215;2009-07-04_15:00;185.625;14.235;14.192;14.205;14.170;13.900;11.936
2009-07-04_16:00;185.667;13.558;13.563;13.525;13.483;12.442;8.034;7.190;2009-07-04_16:00;185.667;14.235;14.216;14.229;14.218;13.948;11.936
2009-07-04_17:00;185.708;13.630;13.611;13.598;13.556;12.297;8.059;7.215;2009-07-04_17:00;185.708;14.283;14.264;14.277;14.266;13.996;11.960
2009-07-04_18:00;185.750;13.654;13.659;13.622;13.556;12.248;7.984;7.215;2009-07-04_18:00;185.750;14.259;14.264;14.277;14.290;13.996;11.960
2009-07-04_19:00;185.792;13.606;13.611;13.598;13.604;12.248;7.909;7.215;2009-07-04_19:00;185.792;14.330;14.312;14.348;14.314;14.044;11.984
2009-07-04_20:00;185.833;13.558;13.563;13.549;13.532;12.321;7.759;7.240;2009-07-04_20:00;185.833;14.259;14.240;14.277;14.266;14.140;11.984
2009-07-04_21:00;185.875;13.486;13.490;13.477;13.483;12.466;7.934;7.240;2009-07-04_21:00;185.875;14.235;14.216;14.253;14.242;14.140;12.009
2009-07-04_22:00;185.917;13.365;13.370;13.357;13.363;12.200;7.984;7.240;2009-07-04_22:00;185.917;14.115;14.120;14.133;14.146;14.140;12.009
2009-07-04_23:00;185.958;13.245;13.274;13.261;13.291;12.442;8.009;7.240;2009-07-04_23:00;185.958;14.091;14.096;14.109;14.098;14.092;12.009
2009-07-05_00:00;186.000;13.125;13.154;13.140;13.147;12.297;7.934;7.266;2009-07-05_00:00;186.000;13.995;14.000;14.013;14.026;13.996;12.033
2009-07-05_01:00;186.042;13.028;13.057;13.044;13.050;12.297;7.884;7.240;2009-07-05_01:00;186.042;13.923;13.928;13.941;13.906;13.900;12.033
2009-07-05_02:00;186.083;12.956;12.961;12.947;12.954;12.394;7.984;7.215;2009-07-05_02:00;186.083;13.827;13.808;13.821;13.810;13.852;12.033
2009-07-05_03:00;186.125;12.884;12.888;12.875;12.882;12.466;7.959;7.240;2009-07-05_03:00;186.125;13.803;13.784;13.821;13.810;13.804;12.033
2009-07-05_04:00;186.167;12.787;12.816;12.803;12.809;12.539;7.984;7.240;2009-07-05_04:00;186.167;13.707;13.736;13.749;13.738;13.732;12.057
2009-07-05_05:00;186.208;12.763;12.768;12.754;12.761;12.466;7.959;7.240;2009-07-05_05:00;186.208;13.659;13.664;13.677;13.666;13.660;12.057
2009-07-05_06:00;186.250;12.691;12.720;12.682;12.713;12.176;7.984;7.240;2009-07-05_06:00;186.250;13.587;13.592;13.653;13.666;13.612;12.081
2009-07-05_07:00;186.292;12.642;12.647;12.634;12.640;12.273;7.934;7.215;2009-07-05_07:00;186.292;13.563;13.544;13.581;13.570;13.540;12.081
2009-07-05_08:00;186.333;12.642;12.647;12.610;12.616;12.200;7.884;7.240;2009-07-05_08:00;186.333;13.539;13.544;13.557;13.546;13.516;12.081
2009-07-05_09:00;186.375;12.715;12.695;12.658;12.640;12.200;7.934;7.215;2009-07-05_09:00;186.375;13.587;13.568;13.557;13.570;13.443;12.081
2009-07-05_10:00;186.417;12.763;12.768;12.730;12.689;12.248;7.934;7.190;2009-07-05_10:00;186.417;13.563;13.544;13.557;13.546;13.443;12.081
2009-07-05_11:00;186.458;12.884;12.888;12.851;12.833;12.055;7.984;7.190;2009-07-05_11:00;186.458;13.635;13.616;13.605;13.594;13.467;12.081
2009-07-05_12:00;186.500;13.028;13.009;12.996;12.978;12.321;8.009;7.215;2009-07-05_12:00;186.500;13.779;13.760;13.773;13.786;13.564;12.081
2009-07-05_13:00;186.542;13.269;13.298;13.237;13.219;12.273;7.884;7.266;2009-07-05_13:00;186.542;13.995;14.000;13.989;13.930;13.612;12.081
2009-07-05_14:00;186.583;13.558;13.563;13.501;13.459;12.345;7.984;7.291;2009-07-05_14:00;186.583;14.139;14.144;14.085;14.050;13.972;12.081
2009-07-05_15:00;186.625;14.062;13.995;13.958;13.868;12.176;8.084;7.266;2009-07-05_15:00;186.625;14.953;14.671;14.540;14.433;13.900;12.081
2009-07-05_16:00;186.667;14.445;14.402;14.342;14.036;12.273;8.159;7.391;2009-07-05_16:00;186.667;14.809;14.767;14.755;14.361;13.828;12.106
2009-07-05_17:00;186.708;14.517;14.522;14.485;13.532;12.369;8.134;7.291;2009-07-05_17:00;186.708;15.168;15.077;14.732;14.218;13.708;12.106
2009-07-05_18:00;186.750;14.493;14.474;14.413;13.580;12.248;7.984;7.291;2009-07-05_18:00;186.750;14.953;14.934;14.947;14.433;13.756;12.106
2009-07-05_19:00;186.792;14.493;14.474;14.342;13.700;12.345;7.984;7.291;2009-07-05_19:00;186.792;15.024;14.982;14.803;14.457;13.804;12.106
2009-07-05_20:00;186.833;14.445;14.450;14.390;13.652;12.248;7.909;7.291;2009-07-05_20:00;186.833;14.905;14.886;14.851;14.266;13.756;12.106
2009-07-05_21:00;186.875;14.254;14.259;14.246;13.676;12.152;7.884;7.291;2009-07-05_21:00;186.875;14.642;14.647;14.660;14.553;13.804;12.106
2009-07-05_22:00;186.917;14.110;14.139;14.030;13.604;12.273;8.034;7.316;2009-07-05_22:00;186.917;14.522;14.503;14.516;14.505;13.828;12.106
2009-07-05_23:00;186.958;13.918;13.947;13.934;13.532;12.248;7.934;7.291;2009-07-05_23:00;186.958;14.354;14.359;14.372;14.337;13.804;12.081
2009-07-06_00:00;187.000;13.654;13.659;13.622;13.652;12.055;7.909;7.316;2009-07-06_00:00;187.000;14.259;14.264;14.277;14.266;13.876;12.081
2009-07-06_01:00;187.042;13.534;13.539;13.525;13.459;12.127;8.009;7.316;2009-07-06_01:00;187.042;14.163;14.168;14.181;14.194;14.092;12.106
2009-07-06_02:00;187.083;13.413;13.418;13.405;13.387;12.273;7.859;7.316;2009-07-06_02:00;187.083;14.019;14.024;14.061;14.050;14.044;12.081
2009-07-06_03:00;187.125;13.221;13.226;13.213;13.243;12.224;7.909;7.291;2009-07-06_03:00;187.125;13.923;13.928;13.965;13.954;13.900;12.081
2009-07-06_04:00;187.167;13.076;13.081;13.068;13.074;12.152;7.984;7.291;2009-07-06_04:00;187.167;13.851;13.856;13.869;13.858;13.804;12.081
2009-07-06_05:00;187.208;12.956;12.961;12.947;12.954;12.200;7.884;7.316;2009-07-06_05:00;187.208;13.707;13.712;13.749;13.762;13.732;12.106
2009-07-06_06:00;187.250;12.884;12.888;12.875;12.882;12.297;7.859;7.316;2009-07-06_06:00;187.250;13.683;13.688;13.701;13.690;13.684;12.130
2009-07-06_07:00;187.292;12.811;12.816;12.803;12.809;12.200;7.834;7.291;2009-07-06_07:00;187.292;13.611;13.616;13.653;13.642;13.588;12.130
2009-07-06_08:00;187.333;12.763;12.768;12.754;12.761;12.321;7.884;7.291;2009-07-06_08:00;187.333;13.563;13.544;13.581;13.570;13.540;12.154
2009-07-06_09:00;187.375;12.763;12.768;12.754;12.761;12.200;7.934;7.240;2009-07-06_09:00;187.375;13.563;13.568;13.581;13.570;13.516;12.154
2009-07-06_10:00;187.417;12.811;12.816;12.779;12.785;12.152;7.934;7.291;2009-07-06_10:00;187.417;13.611;13.592;13.605;13.618;13.564;12.178
2009-07-06_11:00;187.458;12.908;12.913;12.875;12.857;12.224;7.984;7.316;2009-07-06_11:00;187.458;13.683;13.664;13.677;13.666;13.612;12.178
2009-07-06_12:00;187.500;13.293;13.274;13.188;13.074;12.273;7.909;7.266;2009-07-06_12:00;187.500;13.971;13.952;13.893;13.810;13.612;12.178
2009-07-06_13:00;187.542;13.486;13.490;13.429;13.411;12.103;7.909;7.240;2009-07-06_13:00;187.542;14.091;14.072;14.061;14.050;13.684;12.178
2009-07-06_14:00;187.583;13.702;13.683;13.646;13.628;12.176;7.984;7.240;2009-07-06_14:00;187.583;14.163;14.144;14.157;14.146;13.996;12.178
2009-07-06_15:00;187.625;13.798;13.779;13.766;13.772;12.273;7.934;7.266;2009-07-06_15:00;187.625;14.259;14.192;14.157;14.146;14.092;12.202
2009-07-06_16:00;187.667;13.774;13.779;13.742;13.748;12.200;8.009;7.291;2009-07-06_16:00;187.667;14.330;14.312;14.301;14.290;14.068;12.202
2009-07-06_17:00;187.708;13.726;13.731;13.718;13.724;12.127;7.884;7.291;2009-07-06_17:00;187.708;14.187;14.168;14.181;14.170;14.140;12.202
2009-07-06_18:00;187.750;13.654;13.659;13.646;13.652;12.224;7.984;7.291;2009-07-06_18:00;187.750;14.139;14.120;14.109;14.122;14.092;12.227
2009-07-06_19:00;187.792;13.510;13.514;13.501;13.508;12.103;7.934;7.291;2009-07-06_19:00;187.792;14.019;14.024;14.037;14.050;13.972;12.227
2009-07-06_20:00;187.833;13.413;13.418;13.405;13.411;12.152;7.884;7.291;2009-07-06_20:00;187.833;13.923;13.904;13.917;13.930;13.924;12.251
2009-07-06_21:00;187.875;13.221;13.250;13.213;13.219;12.248;7.934;7.291;2009-07-06_21:00;187.875;13.827;13.832;13.845;13.858;13.828;12.275
2009-07-06_22:00;187.917;13.076;13.081;13.044;13.050;12.394;7.859;7.291;2009-07-06_22:00;187.917;13.755;13.736;13.773;13.762;13.756;12.299
2009-07-06_23:00;187.958;12.932;12.961;12.947;12.954;12.224;7.984;7.316;2009-07-06_23:00;187.958;13.635;13.640;13.677;13.666;13.636;12.323
2009-07-07_00:00;188.000;12.835;12.864;12.851;12.857;12.200;7.984;7.316;2009-07-07_00:00;188.000;13.539;13.544;13.557;13.570;13.564;12.323
2009-07-07_01:00;188.042;12.763;12.768;12.754;12.761;12.224;7.959;7.266;2009-07-07_01:00;188.042;13.466;13.471;13.484;13.473;13.395;12.323
2009-07-07_02:00;188.083;12.618;12.647;12.634;12.664;12.152;7.984;7.341;2009-07-07_02:00;188.083;13.346;13.351;13.364;13.377;13.347;12.323
2009-07-07_03:00;188.125;12.546;12.551;12.537;12.568;12.127;7.884;7.291;2009-07-07_03:00;188.125;13.274;13.279;13.316;13.305;13.299;12.323
2009-07-07_04:00;188.167;12.401;12.406;12.392;12.423;12.006;7.859;7.240;2009-07-07_04:00;188.167;13.178;13.159;13.196;13.209;13.155;12.299
2009-07-07_05:00;188.208;12.328;12.333;12.319;12.326;11.885;7.884;7.266;2009-07-07_05:00;188.208;13.105;13.086;13.099;13.112;13.106;12.299
2009-07-07_06:00;188.250;12.232;12.236;12.223;12.229;11.934;7.959;7.266;2009-07-07_06:00;188.250;13.009;13.014;13.051;13.040;13.010;12.275
2009-07-07_07:00;188.292;12.159;12.164;12.150;12.157;11.837;7.884;7.215;2009-07-07_07:00;188.292;12.937;12.918;12.955;12.944;12.890;12.251
2009-07-07_08:00;188.333;12.207;12.188;12.174;12.181;11.788;7.884;7.240;2009-07-07_08:00;188.333;12.985;12.942;12.979;12.944;12.938;12.227
2009-07-07_09:00;188.375;12.207;12.236;12.198;12.205;11.909;8.009;7.266;2009-07-07_09:00;188.375;12.985;12.966;13.003;12.992;12.962;12.227
2009-07-07_10:00;188.417;12.280;12.285;12.271;12.278;11.788;7.934;7.215;2009-07-07_10:00;188.417;13.033;13.014;13.027;13.016;12.962;12.202
2009-07-07_11:00;188.458;12.473;12.478;12.440;12.423;11.837;8.009;7.240;2009-07-07_11:00;188.458;13.178;13.134;13.148;13.112;13.058;12.178
2009-07-07_12:00;188.500;12.691;12.671;12.634;12.616;11.934;7.934;7.240;2009-07-07_12:00;188.500;13.322;13.303;13.292;13.257;13.227;12.178
2009-07-07_13:00;188.542;12.787;12.768;12.754;12.737;11.934;7.934;7.240;2009-07-07_13:00;188.542;13.346;13.327;13.340;13.329;13.299;12.178
2009-07-07_14:00;188.583;12.860;12.864;12.851;12.833;11.958;7.884;7.240;2009-07-07_14:00;188.583;13.418;13.375;13.388;13.377;13.347;12.178
2009-07-07_15:00;188.625;13.076;13.057;12.996;12.978;12.030;8.034;7.240;2009-07-07_15:00;188.625;13.563;13.544;13.533;13.546;13.467;12.202
2009-07-07_16:00;188.667;13.004;13.009;12.996;13.002;11.885;7.934;7.266;2009-07-07_16:00;188.667;13.563;13.544;13.533;13.546;13.516;12.202
2009-07-07_17:00;188.708;13.076;13.057;13.044;13.050;11.982;7.909;7.291;2009-07-07_17:00;188.708;13.683;13.640;13.629;13.618;13.564;12.227
2009-07-07_18:00;188.750;13.052;13.081;13.044;13.050;12.006;7.984;7.291;2009-07-07_18:00;188.750;13.611;13.592;13.605;13.594;13.564;12.227
2009-07-07_19:00;188.792;13.052;13.057;13.020;13.026;11.982;8.009;7.291;2009-07-07_19:00;188.792;13.563;13.568;13.581;13.570;13.564;12.251
2009-07-07_20:00;188.833;13.028;13.033;12.996;13.002;11.982;7.934;7.291;2009-07-07_20:00;188.833;13.587;13.568;13.581;13.570;13.564;12.251
2009-07-07_21:00;188.875;12.980;12.985;12.972;12.954;12.030;7.984;7.266;2009-07-07_21:00;188.875;13.611;13.592;13.605;13.594;13.516;12.275
2009-07-07_22:00;188.917;12.908;12.913;12.923;12.930;12.079;7.934;7.240;2009-07-07_22:00;188.917;13.466;13.495;13.509;13.522;13.467;12.275
2009-07-07_23:00;188.958;12.835;12.864;12.851;12.857;11.982;7.984;7.316;2009-07-07_23:00;188.958;13.418;13.423;13.436;13.449;13.419;12.299
2009-07-08_00:00;189.000;12.787;12.792;12.779;12.785;12.006;7.884;7.291;2009-07-08_00:00;189.000;13.346;13.351;13.364;13.377;13.347;12.299
2009-07-08_01:00;189.042;12.667;12.695;12.682;12.689;12.006;8.009;7.291;2009-07-08_01:00;189.042;13.274;13.303;13.316;13.305;13.227;12.299
2009-07-08_02:00;189.083;12.570;12.599;12.585;12.616;12.030;7.934;7.291;2009-07-08_02:00;189.083;13.154;13.183;13.196;13.209;13.131;12.299
2009-07-08_03:00;189.125;12.425;12.454;12.489;12.520;11.837;7.934;7.266;2009-07-08_03:00;189.125;13.081;13.110;13.124;13.137;13.058;12.299
2009-07-08_04:00;189.167;12.425;12.454;12.440;12.423;11.909;7.934;7.266;2009-07-08_04:00;189.167;13.033;13.014;13.051;13.040;13.010;12.275
2009-07-08_05:00;189.208;12.328;12.357;12.344;12.326;11.885;7.909;7.240;2009-07-08_05:00;189.208;12.985;12.966;12.979;12.992;12.938;12.251
2009-07-08_06:00;189.250;12.328;12.333;12.319;12.326;11.715;7.984;7.240;2009-07-08_06:00;189.250;13.009;12.966;13.003;12.992;12.914;12.251
2009-07-08_07:00;189.292;12.328;12.333;12.319;12.326;11.764;7.884;7.215;2009-07-08_07:00;189.292;13.009;12.966;13.003;12.968;12.914;12.227
2009-07-08_08:00;189.333;12.401;12.406;12.392;12.350;11.764;7.909;7.240;2009-07-08_08:00;189.333;13.033;12.990;13.051;12.992;12.938;12.202
2009-07-08_09:00;189.375;12.498;12.478;12.465;12.447;11.691;7.934;7.240;2009-07-08_09:00;189.375;13.105;13.062;13.124;13.064;13.034;12.178
2009-07-08_10:00;189.417;12.570;12.551;12.513;12.495;11.764;8.009;7.240;2009-07-08_10:00;189.417;13.178;13.159;13.172;13.161;13.106;12.178
2009-07-08_11:00;189.458;12.618;12.623;12.610;12.592;11.812;7.909;7.240;2009-07-08_11:00;189.458;13.178;13.183;13.196;13.185;13.155;12.154
2009-07-08_12:00;189.500;12.739;12.744;12.706;12.689;11.812;8.009;7.240;2009-07-08_12:00;189.500;13.250;13.231;13.244;13.233;13.203;12.154
2009-07-08_13:00;189.542;13.052;13.057;12.972;12.954;11.764;8.034;7.240;2009-07-08_13:00;189.542;13.490;13.495;13.436;13.425;13.347;12.154
2009-07-08_14:00;189.583;13.365;13.370;13.309;13.267;11.861;7.884;7.240;2009-07-08_14:00;189.583;13.731;13.736;13.725;13.666;13.443;12.154
2009-07-08_15:00;189.625;13.582;13.611;13.525;13.508;11.788;8.084;7.240;2009-07-08_15:00;189.625;13.875;13.856;13.821;13.810;13.612;12.154
2009-07-08_16:00;189.667;13.822;13.803;13.742;13.724;11.837;7.984;7.266;2009-07-08_16:00;189.667;14.019;13.952;13.917;13.930;13.852;12.154
2009-07-08_17:00;189.708;13.942;13.923;13.862;13.868;11.909;8.034;7.266;2009-07-08_17:00;189.708;14.187;14.144;14.109;14.098;13.948;12.178
2009-07-08_18:00;189.750;14.110;14.067;14.006;13.988;11.861;7.934;7.291;2009-07-08_18:00;189.750;14.378;14.383;14.301;14.242;14.092;12.178
2009-07-08_19:00;189.792;14.230;14.211;14.126;14.084;11.861;8.034;7.240;2009-07-08_19:00;189.792;14.570;14.527;14.492;14.266;14.044;12.178
2009-07-08_20:00;189.833;14.110;14.091;14.078;14.060;11.885;7.984;7.240;2009-07-08_20:00;189.833;14.402;14.383;14.396;14.337;14.044;12.178
2009-07-08_21:00;189.875;13.966;13.971;13.982;13.964;11.885;8.034;7.291;2009-07-08_21:00;189.875;14.307;14.240;14.229;14.194;14.044;12.178
2009-07-08_22:00;189.917;13.870;13.899;13.886;13.868;11.861;7.984;7.266;2009-07-08_22:00;189.917;14.139;14.144;14.157;14.170;14.020;12.178
2009-07-08_23:00;189.958;13.798;13.803;13.790;13.772;11.861;7.884;7.240;2009-07-08_23:00;189.958;14.091;14.096;14.109;14.074;13.948;12.178
2009-07-09_00:00;190.000;13.678;13.683;13.694;13.628;11.885;8.009;7.266;2009-07-09_00:00;190.000;13.995;14.000;14.013;14.002;13.732;12.178
2009-07-09_01:00;190.042;13.486;13.514;13.501;13.508;11.861;7.884;7.240;2009-07-09_01:00;190.042;13.851;13.880;13.893;13.882;13.804;12.178
2009-07-09_02:00;190.083;13.389;13.418;13.405;13.387;11.861;7.959;7.240;2009-07-09_02:00;190.083;13.803;13.808;13.845;13.834;13.636;12.178
2009-07-09_03:00;190.125;13.269;13.298;13.285;13.291;11.861;7.984;7.215;2009-07-09_03:00;190.125;13.755;13.760;13.773;13.762;13.588;12.178
2009-07-09_04:00;190.167;13.197;13.226;13.213;13.195;11.885;7.959;7.240;2009-07-09_04:00;190.167;13.707;13.688;13.701;13.714;13.540;12.154
2009-07-09_05:00;190.208;13.125;13.154;13.140;13.147;11.885;7.984;7.215;2009-07-09_05:00;190.208;13.659;13.640;13.677;13.666;13.540;12.154
2009-07-09_06:00;190.250;13.101;13.129;13.092;13.098;11.909;7.959;7.240;2009-07-09_06:00;190.250;13.611;13.616;13.629;13.618;13.516;12.178
2009-07-09_07:00;190.292;13.149;13.129;13.116;13.098;11.861;7.959;7.240;2009-07-09_07:00;190.292;13.659;13.616;13.653;13.618;13.516;12.178
2009-07-09_08:00;190.333;13.173;13.154;13.140;13.147;11.934;7.909;7.190;2009-07-09_08:00;190.333;13.635;13.592;13.629;13.618;13.540;12.202
2009-07-09_09:00;190.375;13.293;13.274;13.261;13.267;11.934;7.934;7.240;2009-07-09_09:00;190.375;13.707;13.664;13.701;13.666;13.636;12.202
2009-07-09_10:00;190.417;13.389;13.394;13.381;13.387;11.909;7.909;7.215;2009-07-09_10:00;190.417;13.755;13.736;13.773;13.762;13.732;12.202
2009-07-09_11:00;190.458;13.437;13.442;13.405;13.411;11.934;7.934;7.240;2009-07-09_11:00;190.458;13.803;13.784;13.797;13.786;13.732;12.202
2009-07-09_12:00;190.500;13.630;13.635;13.598;13.556;11.909;8.059;7.215;2009-07-09_12:00;190.500;13.947;13.928;13.941;13.906;13.804;12.202
2009-07-09_13:00;190.542;13.726;13.707;13.670;13.652;11.885;7.909;7.165;2009-07-09_13:00;190.542;14.019;14.000;14.013;14.002;13.924;12.227
2009-07-09_14:00;190.583;14.062;14.067;13.982;13.964;11.958;8.009;7.240;2009-07-09_14:00;190.583;14.211;14.192;14.181;14.146;14.020;12.227
2009-07-09_15:00;190.625;14.158;14.163;14.126;14.108;11.934;7.859;7.190;2009-07-09_15:00;190.625;14.402;14.359;14.372;14.361;14.092;12.251
2009-07-09_16:00;190.667;14.301;14.283;14.246;14.132;11.958;8.059;7.165;2009-07-09_16:00;190.667;14.330;14.312;14.324;14.314;14.260;12.275
2009-07-09_17:00;190.708;14.373;14.378;14.342;14.276;11.909;7.884;7.190;2009-07-09_17:00;190.708;14.642;14.599;14.564;14.457;14.284;12.275
2009-07-09_18:00;190.750;14.589;14.570;14.557;14.515;11.958;8.109;7.266;2009-07-09_18:00;190.750;14.570;14.551;14.564;14.553;14.355;12.299
2009-07-09_19:00;190.792;14.756;14.690;14.653;14.395;11.909;8.009;7.190;2009-07-09_19:00;190.792;14.833;14.814;14.660;14.625;14.331;12.323
2009-07-09_20:00;190.833;14.732;14.738;14.701;14.515;11.982;7.934;7.215;2009-07-09_20:00;190.833;14.618;14.599;14.612;14.601;14.355;12.323
2009-07-09_21:00;190.875;14.637;14.642;14.605;14.539;11.909;7.959;7.341;2009-07-09_21:00;190.875;14.714;14.695;14.708;14.601;14.355;12.348
2009-07-09_22:00;190.917;14.517;14.522;14.509;14.491;12.006;7.784;7.316;2009-07-09_22:00;190.917;14.642;14.623;14.636;14.649;14.308;12.348
2009-07-09_23:00;190.958;14.421;14.426;14.413;14.419;11.909;8.034;7.266;2009-07-09_23:00;190.958;14.522;14.503;14.516;14.505;14.403;12.348
2009-07-10_00:00;191.000;14.325;14.331;14.318;14.300;11.934;7.934;7.240;2009-07-10_00:00;191.000;14.546;14.551;14.564;14.505;14.403;12.372
2009-07-10_01:00;191.042;14.182;14.187;14.174;14.132;11.934;8.134;7.240;2009-07-10_01:00;191.042;14.354;14.359;14.372;14.361;14.331;12.372
2009-07-10_02:00;191.083;14.110;14.115;14.102;14.036;11.934;7.934;7.266;2009-07-10_02:00;191.083;14.330;14.336;14.348;14.337;14.308;12.372
2009-07-10_03:00;191.125;14.014;14.019;14.006;13.964;11.861;8.084;7.266;2009-07-10_03:00;191.125;14.307;14.312;14.324;14.314;14.308;12.372
2009-07-10_04:00;191.167;13.942;13.947;13.910;13.868;11.982;7.934;7.266;2009-07-10_04:00;191.167;14.307;14.312;14.348;14.314;14.284;12.372
2009-07-10_05:00;191.208;13.894;13.923;13.910;13.892;11.958;7.984;7.240;2009-07-10_05:00;191.208;14.235;14.240;14.277;14.266;14.188;12.372
2009-07-10_06:00;191.250;13.870;13.899;13.886;13.892;11.934;7.984;7.240;2009-07-10_06:00;191.250;14.235;14.240;14.253;14.242;14.212;12.372
2009-07-10_07:00;191.292;13.918;13.899;13.886;13.868;11.934;7.909;7.266;2009-07-10_07:00;191.292;14.259;14.240;14.253;14.242;14.188;12.372
2009-07-10_08:00;191.333;13.894;13.899;13.862;13.796;11.909;8.009;7.291;2009-07-10_08:00;191.333;14.259;14.240;14.277;14.266;14.188;12.372
2009-07-10_09:00;191.375;13.894;13.899;13.886;13.796;11.934;7.934;7.240;2009-07-10_09:00;191.375;14.235;14.240;14.253;14.242;14.188;12.372
