MH_Time;MH_DOY;MH_0.1 m;MH_0.3 m;MH_0.5 m;MH_1.0 m;MH_3.0 m;MH_5.0 m;MH_7 m;IH_Time;IH_DOY;IH_0.1 m;IH_0.3 m;IH_0.5 m;IH_1.0 m;IH_3.0 m;IH_5.0 m
2009-07-03 16:10;184.674;15.115;15.072;15.084;14.994;;;;2009-07-03 16:10;184.674;15.789;15.698;15.759;15.724;;
2009-07-03 17:00;184.708;15.234;15.216;15.203;15.137;10.741;7.934;7.140;2009-07-03 17:00;184.708;15.860;15.794;15.854;15.772;14.715;11.110
2009-07-03 17:50;184.743;15.306;15.311;15.299;15.233;;;;2009-07-03 17:50;184.743;15.812;15.794;15.830;15.819;;
2009-07-03 18:40;184.778;15.402;15.359;15.346;14.922;;;;2009-07-03 18:40;184.778;15.812;15.794;15.830;15.796;;
2009-07-03 19:30;184.813;15.211;15.216;15.155;14.611;;;;2009-07-03 19:30;184.813;15.717;15.698;15.735;15.724;;
2009-07-03 20:20;184.847;15.067;15.072;15.036;14.515;;;;2009-07-03 20:20;184.847;15.645;15.651;15.663;15.676;;
2009-07-03 21:10;184.882;14.828;14.857;14.844;14.371;;;;2009-07-03 21:10;184.882;15.574;15.579;15.592;15.605;;
2009-07-03 22:00;184.917;14.613;14.618;14.605;14.563;10.423;7.884;7.215;2009-07-03 22:00;184.917;15.478;15.460;15.496;15.485;14.810;11.305
2009-07-03 22:50;184.951;14.349;14.378;14.366;14.347;;;;2009-07-03 22:50;184.951;15.287;15.316;15.329;15.318;;
2009-07-03 23:40;184.986;14.062;14.067;14.078;14.084;;;;2009-07-03 23:40;184.986;15.168;15.173;15.210;15.199;;
2009-07-04 00:30;185.021;13.870;13.899;13.910;13.916;;;;2009-07-04 00:30;185.021;15.001;15.006;15.018;15.031;;
2009-07-04 01:20;185.056;13.750;13.755;13.742;13.748;;;;2009-07-04 01:20;185.056;14.953;14.934;14.947;14.936;;
2009-07-04 02:10;185.090;13.558;13.563;13.549;13.556;;;;2009-07-04 02:10;185.090;14.690;14.695;14.732;14.768;;
2009-07-04 03:00;185.125;13.389;13.394;13.381;13.411;10.619;7.884;7.240;2009-07-04 03:00;185.125;14.594;14.599;14.636;14.649;14.619;11.451
2009-07-04 03:50;185.160;13.269;13.274;13.261;13.267;;;;2009-07-04 03:50;185.160;14.522;14.527;14.540;14.577;;
2009-07-04 04:40;185.194;13.101;13.105;13.092;13.098;;;;2009-07-04 04:40;185.194;14.330;14.336;14.372;14.361;;
2009-07-04 05:30;185.229;12.980;12.985;12.972;12.978;;;;2009-07-04 05:30;185.229;14.211;14.216;14.229;14.218;;
2009-07-04 06:20;185.264;12.884;12.888;12.875;12.882;;;;2009-07-04 06:20;185.264;14.163;14.168;14.181;14.194;;
2009-07-04 07:10;185.299;12.763;12.768;12.730;12.761;;;;2009-07-04 07:10;185.299;13.971;13.952;13.989;14.002;;
2009-07-04 08:00;185.333;12.691;12.695;12.682;12.689;12.152;7.884;7.190;2009-07-04 08:00;185.333;13.899;13.880;13.893;13.930;13.900;11.693
2009-07-04 08:50;185.368;12.667;12.647;12.634;12.640;;;;2009-07-04 08:50;185.368;13.851;13.856;13.869;13.858;;
2009-07-04 09:40;185.403;12.618;12.623;12.610;12.616;;;;2009-07-04 09:40;185.403;13.851;13.832;13.821;13.810;;
2009-07-04 10:30;185.438;12.618;12.623;12.610;12.616;;;;2009-07-04 10:30;185.438;13.803;13.784;13.797;13.786;;
2009-07-04 11:20;185.472;12.691;12.647;12.634;12.640;;;;2009-07-04 11:20;185.472;13.875;13.808;13.797;13.834;;
2009-07-04 12:10;185.507;12.835;12.768;12.730;12.713;;;;2009-07-04 12:10;185.507;14.019;13.880;13.845;13.882;;
2009-07-04 13:00;185.542;13.101;13.033;12.996;12.978;12.394;7.859;7.240;2009-07-04 13:00;185.542;14.139;14.000;13.989;14.002;13.804;11.888
2009-07-04 13:50;185.576;13.341;13.322;13.285;13.219;;;;2009-07-04 13:50;185.576;14.211;14.120;14.109;14.098;;
2009-07-04 14:40;185.611;13.510;13.490;13.477;13.459;;;;2009-07-04 14:40;185.611;14.235;14.168;14.181;14.170;;
2009-07-04 15:30;185.646;13.630;13.587;13.549;13.508;;;;2009-07-04 15:30;185.646;14.330;14.240;14.301;14.266;;
2009-07-04 16:20;185.681;13.558;13.539;13.501;13.459;;;;2009-07-04 16:20;185.681;14.259;14.240;14.253;14.242;;
2009-07-04 17:10;185.715;13.630;13.611;13.598;13.580;;;;2009-07-04 17:10;185.715;14.283;14.264;14.277;14.266;;
2009-07-04 18:00;185.750;13.654;13.659;13.622;13.556;12.248;7.984;7.215;2009-07-04 18:00;185.750;14.259;14.264;14.277;14.290;13.996;11.960
2009-07-04 18:50;185.785;13.630;13.611;13.598;13.604;;;;2009-07-04 18:50;185.785;14.330;14.288;14.324;14.290;;
2009-07-04 19:40;185.819;13.606;13.587;13.573;13.556;;;;2009-07-04 19:40;185.819;14.283;14.288;14.301;14.290;;
2009-07-04 20:30;185.854;13.510;13.514;13.501;13.508;;;;2009-07-04 20:30;185.854;14.235;14.240;14.253;14.242;;
2009-07-04 21:20;185.889;13.437;13.442;13.429;13.435;;;;2009-07-04 21:20;185.889;14.211;14.192;14.229;14.218;;
2009-07-04 22:10;185.924;13.341;13.370;13.357;13.363;;;;2009-07-04 22:10;185.924;14.091;14.096;14.133;14.146;;
2009-07-04 23:00;185.958;13.245;13.274;13.261;13.291;12.442;8.009;7.240;2009-07-04 23:00;185.958;14.091;14.096;14.109;14.098;14.092;12.009
2009-07-04 23:50;185.993;13.173;13.178;13.164;13.171;;;;2009-07-04 23:50;185.993;13.995;14.000;14.037;14.050;;
2009-07-05 00:40;186.028;13.076;13.081;13.068;13.074;;;;2009-07-05 00:40;186.028;13.923;13.952;13.989;13.978;;
2009-07-05 01:30;186.063;12.980;13.009;12.996;13.002;;;;2009-07-05 01:30;186.063;13.851;13.880;13.917;13.906;;
2009-07-05 02:20;186.097;12.932;12.937;12.923;12.930;;;;2009-07-05 02:20;186.097;13.827;13.832;13.869;13.858;;
2009-07-05 03:10;186.132;12.860;12.864;12.851;12.882;;;;2009-07-05 03:10;186.132;13.779;13.784;13.797;13.810;;
2009-07-05 04:00;186.167;12.787;12.816;12.803;12.809;12.539;7.984;7.240;2009-07-05 04:00;186.167;13.707;13.736;13.749;13.738;13.732;12.057
2009-07-05 04:50;186.201;12.739;12.768;12.754;12.761;;;;2009-07-05 04:50;186.201;13.659;13.664;13.677;13.666;;
2009-07-05 05:40;186.236;12.715;12.720;12.706;12.713;;;;2009-07-05 05:40;186.236;13.659;13.640;13.677;13.666;;
2009-07-05 06:30;186.271;12.667;12.671;12.658;12.664;;;;2009-07-05 06:30;186.271;13.587;13.592;13.605;13.618;;
2009-07-05 07:20;186.306;12.642;12.647;12.634;12.640;;;;2009-07-05 07:20;186.306;13.539;13.544;13.557;13.570;;
2009-07-05 08:10;186.340;12.618;12.623;12.610;12.616;;;;2009-07-05 08:10;186.340;13.539;13.544;13.557;13.546;;
2009-07-05 09:00;186.375;12.715;12.695;12.658;12.640;12.200;7.934;7.215;2009-07-05 09:00;186.375;13.587;13.568;13.557;13.570;13.443;12.081
2009-07-05 09:50;186.410;12.787;12.768;12.730;12.664;;;;2009-07-05 09:50;186.410;13.563;13.544;13.557;13.546;;
2009-07-05 10:40;186.444;12.860;12.840;12.827;12.809;;;;2009-07-05 10:40;186.444;13.635;13.592;13.605;13.594;;
2009-07-05 11:30;186.479;12.980;12.961;12.923;12.906;;;;2009-07-05 11:30;186.479;13.683;13.688;13.677;13.666;;
2009-07-05 12:20;186.514;13.076;13.081;13.044;13.026;;;;2009-07-05 12:20;186.514;13.899;13.880;13.869;13.810;;
2009-07-05 13:10;186.549;13.341;13.322;13.285;13.267;;;;2009-07-05 13:10;186.549;13.971;13.976;13.965;13.930;;
2009-07-05 14:00;186.583;13.558;13.563;13.501;13.459;12.345;7.984;7.291;2009-07-05 14:00;186.583;14.139;14.144;14.085;14.050;13.972;12.081
2009-07-05 14:50;186.618;13.990;13.995;13.862;13.820;;;;2009-07-05 14:50;186.618;14.785;14.671;14.444;14.361;;
2009-07-05 15:40;186.653;14.445;14.378;14.174;13.748;;;;2009-07-05 15:40;186.653;14.761;14.695;14.684;14.601;;
2009-07-05 16:30;186.688;14.637;14.594;14.485;13.676;;;;2009-07-05 16:30;186.688;15.144;14.886;14.708;14.242;;
2009-07-05 17:20;186.722;14.517;14.522;14.485;13.483;;;;2009-07-05 17:20;186.722;15.096;15.053;14.851;14.242;;
2009-07-05 18:10;186.757;14.421;14.426;14.390;13.580;;;;2009-07-05 18:10;186.757;15.001;14.958;14.947;14.457;;
2009-07-05 19:00;186.792;14.493;14.474;14.342;13.700;12.345;7.984;7.291;2009-07-05 19:00;186.792;15.024;14.982;14.803;14.457;13.804;12.106
2009-07-05 19:50;186.826;14.469;14.450;14.437;13.652;;;;2009-07-05 19:50;186.826;14.953;14.910;14.827;14.266;;
2009-07-05 20:40;186.861;14.325;14.331;14.294;13.628;;;;2009-07-05 20:40;186.861;14.690;14.695;14.708;14.385;;
2009-07-05 21:30;186.896;14.206;14.211;14.126;13.628;;;;2009-07-05 21:30;186.896;14.570;14.575;14.588;14.553;;
2009-07-05 22:20;186.931;14.062;14.067;14.006;13.580;;;;2009-07-05 22:20;186.931;14.498;14.479;14.492;14.433;;
2009-07-05 23:10;186.965;13.894;13.899;13.862;13.580;;;;2009-07-05 23:10;186.965;14.354;14.359;14.372;14.314;;
2009-07-06 00:00;187.000;13.654;13.659;13.622;13.652;12.055;7.909;7.316;2009-07-06 00:00;187.000;14.259;14.264;14.277;14.266;13.876;12.081
2009-07-06 00:50;187.035;13.558;13.563;13.549;13.508;;;;2009-07-06 00:50;187.035;14.163;14.168;14.181;14.194;;
2009-07-06 01:40;187.069;13.437;13.466;13.453;13.459;;;;2009-07-06 01:40;187.069;14.091;14.072;14.109;14.098;;
2009-07-06 02:30;187.104;13.293;13.298;13.309;13.315;;;;2009-07-06 02:30;187.104;13.971;13.976;14.013;14.002;;
2009-07-06 03:20;187.139;13.173;13.178;13.164;13.171;;;;2009-07-06 03:20;187.139;13.923;13.904;13.941;13.930;;
2009-07-06 04:10;187.174;13.052;13.057;13.044;13.050;;;;2009-07-06 04:10;187.174;13.827;13.832;13.845;13.834;;
2009-07-06 05:00;187.208;12.956;12.961;12.947;12.954;12.200;7.884;7.316;2009-07-06 05:00;187.208;13.707;13.712;13.749;13.762;13.732;12.106
2009-07-06 05:50;187.243;12.884;12.888;12.899;12.906;;;;2009-07-06 05:50;187.243;13.683;13.688;13.725;13.690;;
2009-07-06 06:40;187.278;12.835;12.840;12.827;12.833;;;;2009-07-06 06:40;187.278;13.659;13.664;13.677;13.642;;
2009-07-06 07:30;187.313;12.787;12.792;12.779;12.785;;;;2009-07-06 07:30;187.313;13.587;13.568;13.605;13.594;;
2009-07-06 08:20;187.347;12.787;12.768;12.754;12.761;;;;2009-07-06 08:20;187.347;13.587;13.568;13.581;13.594;;
2009-07-06 09:10;187.382;12.787;12.792;12.754;12.761;;;;2009-07-06 09:10;187.382;13.587;13.568;13.581;13.570;;
2009-07-06 10:00;187.417;12.811;12.816;12.779;12.785;12.152;7.934;7.291;2009-07-06 10:00;187.417;13.611;13.592;13.605;13.618;13.564;12.178
2009-07-06 10:50;187.451;12.884;12.888;12.851;12.833;;;;2009-07-06 10:50;187.451;13.659;13.640;13.653;13.642;;
2009-07-06 11:40;187.486;13.149;13.105;13.044;12.954;;;;2009-07-06 11:40;187.486;13.875;13.832;13.821;13.762;;
2009-07-06 12:30;187.521;13.317;13.298;13.285;13.267;;;;2009-07-06 12:30;187.521;13.947;13.928;13.941;13.906;;
2009-07-06 13:20;187.556;13.582;13.563;13.525;13.532;;;;2009-07-06 13:20;187.556;14.163;14.144;14.109;14.098;;
2009-07-06 14:10;187.590;13.702;13.707;13.670;13.652;;;;2009-07-06 14:10;187.590;14.163;14.144;14.157;14.170;;
2009-07-06 15:00;187.625;13.798;13.779;13.766;13.772;12.273;7.934;7.266;2009-07-06 15:00;187.625;14.259;14.192;14.157;14.146;14.092;12.202
2009-07-06 15:50;187.660;13.750;13.755;13.718;13.724;;;;2009-07-06 15:50;187.660;14.354;14.336;14.324;14.337;;
2009-07-06 16:40;187.694;13.750;13.731;13.718;13.700;;;;2009-07-06 16:40;187.694;14.187;14.168;14.181;14.194;;
2009-07-06 17:30;187.729;13.726;13.707;13.694;13.676;;;;2009-07-06 17:30;187.729;14.163;14.168;14.181;14.194;;
2009-07-06 18:20;187.764;13.606;13.611;13.598;13.580;;;;2009-07-06 18:20;187.764;14.067;14.072;14.085;14.098;;
2009-07-06 19:10;187.799;13.486;13.490;13.477;13.508;;;;2009-07-06 19:10;187.799;13.995;13.976;14.013;14.002;;
2009-07-06 20:00;187.833;13.413;13.418;13.405;13.411;12.152;7.884;7.291;2009-07-06 20:00;187.833;13.923;13.904;13.917;13.930;13.924;12.251
2009-07-06 20:50;187.868;13.245;13.250;13.237;13.267;;;;2009-07-06 20:50;187.868;13.851;13.832;13.845;13.858;;
2009-07-06 21:40;187.903;13.101;13.105;13.092;13.098;;;;2009-07-06 21:40;187.903;13.755;13.760;13.797;13.786;;
2009-07-06 22:30;187.938;12.980;12.985;12.972;13.002;;;;2009-07-06 22:30;187.938;13.683;13.664;13.701;13.690;;
2009-07-06 23:20;187.972;12.908;12.937;12.899;12.906;;;;2009-07-06 23:20;187.972;13.563;13.592;13.629;13.642;;
2009-07-07 00:10;188.007;12.763;12.840;12.827;12.833;;;;2009-07-07 00:10;188.007;13.539;13.544;13.557;13.546;;
2009-07-07 01:00;188.042;12.763;12.768;12.754;12.761;12.224;7.959;7.266;2009-07-07 01:00;188.042;13.466;13.471;13.484;13.473;13.395;12.323
2009-07-07 01:50;188.076;12.667;12.695;12.682;12.689;;;;2009-07-07 01:50;188.076;13.370;13.375;13.388;13.377;;
2009-07-07 02:40;188.111;12.570;12.575;12.561;12.592;;;;2009-07-07 02:40;188.111;13.298;13.303;13.316;13.329;;
2009-07-07 03:30;188.146;12.473;12.478;12.465;12.495;;;;2009-07-07 03:30;188.146;13.226;13.231;13.244;13.257;;
2009-07-07 04:20;188.181;12.377;12.406;12.392;12.399;;;;2009-07-07 04:20;188.181;13.130;13.134;13.172;13.161;;
2009-07-07 05:10;188.215;12.328;12.333;12.319;12.326;;;;2009-07-07 05:10;188.215;13.081;13.062;13.099;13.088;;
2009-07-07 06:00;188.250;12.232;12.236;12.223;12.229;11.934;7.959;7.266;2009-07-07 06:00;188.250;13.009;13.014;13.051;13.040;13.010;12.275
2009-07-07 06:50;188.285;12.159;12.164;12.150;12.157;;;;2009-07-07 06:50;188.285;12.961;12.942;12.955;12.968;;
2009-07-07 07:40;188.319;12.207;12.188;12.174;12.157;;;;2009-07-07 07:40;188.319;12.985;12.918;12.979;12.944;;
2009-07-07 08:30;188.354;12.232;12.212;12.223;12.205;;;;2009-07-07 08:30;188.354;13.033;12.990;13.027;12.992;;
2009-07-07 09:20;188.389;12.304;12.285;12.271;12.254;;;;2009-07-07 09:20;188.389;13.057;13.014;13.051;13.016;;
2009-07-07 10:10;188.424;12.304;12.309;12.271;12.278;;;;2009-07-07 10:10;188.424;13.009;13.014;13.027;13.016;;
2009-07-07 11:00;188.458;12.473;12.478;12.440;12.423;11.837;8.009;7.240;2009-07-07 11:00;188.458;13.178;13.134;13.148;13.112;13.058;12.178
2009-07-07 11:50;188.493;12.618;12.623;12.585;12.568;;;;2009-07-07 11:50;188.493;13.274;13.255;13.244;13.233;;
2009-07-07 12:40;188.528;12.715;12.720;12.706;12.689;;;;2009-07-07 12:40;188.528;13.322;13.303;13.316;13.305;;
2009-07-07 13:30;188.563;12.860;12.840;12.803;12.785;;;;2009-07-07 13:30;188.563;13.394;13.375;13.364;13.353;;
2009-07-07 14:20;188.597;12.884;12.888;12.851;12.857;;;;2009-07-07 14:20;188.597;13.539;13.544;13.509;13.449;;
2009-07-07 15:10;188.632;13.052;13.057;13.020;13.026;;;;2009-07-07 15:10;188.632;13.587;13.592;13.629;13.618;;
2009-07-07 16:00;188.667;13.004;13.009;12.996;13.002;11.885;7.934;7.266;2009-07-07 16:00;188.667;13.563;13.544;13.533;13.546;13.516;12.202
2009-07-07 16:50;188.701;13.076;13.057;13.044;13.050;;;;2009-07-07 16:50;188.701;13.635;13.616;13.605;13.618;;
2009-07-07 17:40;188.736;13.101;13.105;13.068;13.074;;;;2009-07-07 17:40;188.736;13.659;13.664;13.677;13.666;;
2009-07-07 18:30;188.771;13.052;13.057;13.020;13.050;;;;2009-07-07 18:30;188.771;13.587;13.568;13.581;13.594;;
2009-07-07 19:20;188.806;13.028;13.033;13.020;13.002;;;;2009-07-07 19:20;188.806;13.563;13.568;13.581;13.570;;
2009-07-07 20:10;188.840;13.004;13.009;12.996;13.002;;;;2009-07-07 20:10;188.840;13.539;13.544;13.557;13.546;;
2009-07-07 21:00;188.875;12.980;12.985;12.972;12.954;12.030;7.984;7.266;2009-07-07 21:00;188.875;13.611;13.592;13.605;13.594;13.516;12.275
2009-07-07 21:50;188.910;12.932;12.937;12.923;12.930;;;;2009-07-07 21:50;188.910;13.515;13.495;13.533;13.522;;
2009-07-07 22:40;188.944;12.835;12.864;12.875;12.882;;;;2009-07-07 22:40;188.944;13.418;13.423;13.460;13.473;;
2009-07-07 23:30;188.979;12.787;12.816;12.803;12.809;;;;2009-07-07 23:30;188.979;13.418;13.399;13.436;13.425;;
2009-07-08 00:20;189.014;12.739;12.744;12.730;12.761;;;;2009-07-08 00:20;189.014;13.346;13.351;13.364;13.377;;
2009-07-08 01:10;189.049;12.642;12.671;12.658;12.664;;;;2009-07-08 01:10;189.049;13.250;13.255;13.292;13.281;;
2009-07-08 02:00;189.083;12.570;12.599;12.585;12.616;12.030;7.934;7.291;2009-07-08 02:00;189.083;13.154;13.183;13.196;13.209;13.131;12.299
2009-07-08 02:50;189.118;12.473;12.502;12.489;12.520;;;;2009-07-08 02:50;189.118;13.130;13.110;13.148;13.137;;
2009-07-08 03:40;189.153;12.425;12.454;12.440;12.447;;;;2009-07-08 03:40;189.153;13.057;13.038;13.075;13.064;;
2009-07-08 04:30;189.188;12.353;12.381;12.368;12.375;;;;2009-07-08 04:30;189.188;13.033;13.014;13.027;13.016;;
2009-07-08 05:20;189.222;12.328;12.357;12.344;12.326;;;;2009-07-08 05:20;189.222;12.985;12.966;13.003;12.968;;
2009-07-08 06:10;189.257;12.353;12.333;12.319;12.302;;;;2009-07-08 06:10;189.257;12.985;12.966;13.003;12.968;;
2009-07-08 07:00;189.292;12.328;12.333;12.319;12.326;11.764;7.884;7.215;2009-07-08 07:00;189.292;13.009;12.966;13.003;12.968;12.914;12.227
2009-07-08 07:50;189.326;12.377;12.381;12.368;12.350;;;;2009-07-08 07:50;189.326;13.033;12.966;13.027;12.992;;
2009-07-08 08:40;189.361;12.473;12.454;12.440;12.423;;;;2009-07-08 08:40;189.361;13.057;13.014;13.075;13.040;;
2009-07-08 09:30;189.396;12.522;12.526;12.513;12.495;;;;2009-07-08 09:30;189.396;13.130;13.110;13.148;13.112;;
2009-07-08 10:20;189.431;12.594;12.575;12.561;12.568;;;;2009-07-08 10:20;189.431;13.178;13.159;13.196;13.161;;
2009-07-08 11:10;189.465;12.667;12.671;12.634;12.616;;;;2009-07-08 11:10;189.465;13.202;13.183;13.196;13.185;;
2009-07-08 12:00;189.500;12.739;12.744;12.706;12.689;11.812;8.009;7.240;2009-07-08 12:00;189.500;13.250;13.231;13.244;13.233;13.203;12.154
2009-07-08 12:50;189.535;13.028;13.009;12.947;12.857;;;;2009-07-08 12:50;189.535;13.466;13.447;13.388;13.377;;
2009-07-08 13:40;189.569;13.245;13.250;13.213;13.171;;;;2009-07-08 13:40;189.569;13.755;13.760;13.725;13.666;;
2009-07-08 14:30;189.604;13.486;13.490;13.429;13.387;;;;2009-07-08 14:30;189.604;13.803;13.808;13.773;13.762;;
2009-07-08 15:20;189.639;13.630;13.659;13.598;13.556;;;;2009-07-08 15:20;189.639;13.923;13.904;13.869;13.858;;
2009-07-08 16:10;189.674;13.846;13.827;13.766;13.748;;;;2009-07-08 16:10;189.674;14.019;13.976;13.941;13.954;;
2009-07-08 17:00;189.708;13.942;13.923;13.862;13.868;11.909;8.034;7.266;2009-07-08 17:00;189.708;14.187;14.144;14.109;14.098;13.948;12.178
2009-07-08 17:50;189.743;14.062;14.043;13.982;13.964;;;;2009-07-08 17:50;189.743;14.354;14.264;14.229;14.194;;
2009-07-08 18:40;189.778;14.182;14.187;14.102;14.060;;;;2009-07-08 18:40;189.778;14.570;14.527;14.468;14.218;;
2009-07-08 19:30;189.813;14.134;14.115;14.102;14.060;;;;2009-07-08 19:30;189.813;14.498;14.431;14.396;14.242;;
2009-07-08 20:20;189.847;14.038;14.067;14.054;14.012;;;;2009-07-08 20:20;189.847;14.378;14.336;14.301;14.290;;
2009-07-08 21:10;189.882;13.942;13.947;13.958;13.940;;;;2009-07-08 21:10;189.882;14.283;14.240;14.253;14.194;;
2009-07-08 22:00;189.917;13.870;13.899;13.886;13.868;11.861;7.984;7.266;2009-07-08 22:00;189.917;14.139;14.144;14.157;14.170;14.020;12.178
2009-07-08 22:50;189.951;13.798;13.803;13.790;13.772;;;;2009-07-08 22:50;189.951;14.115;14.096;14.133;14.098;;
2009-07-08 23:40;189.986;13.726;13.755;13.742;13.700;;;;2009-07-08 23:40;189.986;13.995;14.024;14.037;14.002;;
2009-07-09 00:30;190.021;13.558;13.587;13.598;13.556;;;;2009-07-09 00:30;190.021;13.923;13.928;13.965;13.954;;
2009-07-09 01:20;190.056;13.413;13.442;13.453;13.459;;;;2009-07-09 01:20;190.056;13.851;13.832;13.869;13.858;;
2009-07-09 02:10;190.090;13.365;13.394;13.381;13.387;;;;2009-07-09 02:10;190.090;13.803;13.784;13.821;13.810;;
2009-07-09 03:00;190.125;13.269;13.298;13.285;13.291;11.861;7.984;7.215;2009-07-09 03:00;190.125;13.755;13.760;13.773;13.762;13.588;12.178
2009-07-09 03:50;190.160;13.221;13.226;13.213;13.219;;;;2009-07-09 03:50;190.160;13.683;13.688;13.725;13.714;;
2009-07-09 04:40;190.194;13.173;13.178;13.164;13.171;;;;2009-07-09 04:40;190.194;13.683;13.688;13.701;13.690;;
2009-07-09 05:30;190.229;13.101;13.105;13.116;13.123;;;;2009-07-09 05:30;190.229;13.659;13.640;13.653;13.642;;
2009-07-09 06:20;190.264;13.052;13.105;13.092;13.074;;;;2009-07-09 06:20;190.264;13.587;13.592;13.629;13.618;;
2009-07-09 07:10;190.299;13.101;13.105;13.092;13.098;;;;2009-07-09 07:10;190.299;13.611;13.592;13.629;13.594;;
2009-07-09 08:00;190.333;13.173;13.154;13.140;13.147;11.934;7.909;7.190;2009-07-09 08:00;190.333;13.635;13.592;13.629;13.618;13.540;12.202
2009-07-09 08:50;190.368;13.293;13.274;13.261;13.219;;;;2009-07-09 08:50;190.368;13.683;13.664;13.677;13.666;;
2009-07-09 09:40;190.403;13.437;13.418;13.381;13.363;;;;2009-07-09 09:40;190.403;13.755;13.760;13.773;13.762;;
2009-07-09 10:30;190.438;13.413;13.418;13.381;13.387;;;;2009-07-09 10:30;190.438;13.803;13.784;13.797;13.786;;
2009-07-09 11:20;190.472;13.461;13.466;13.429;13.387;;;;2009-07-09 11:20;190.472;13.827;13.784;13.797;13.786;;
2009-07-09 12:10;190.507;13.630;13.611;13.573;13.556;;;;2009-07-09 12:10;190.507;13.923;13.928;13.941;13.930;;
2009-07-09 13:00;190.542;13.726;13.707;13.670;13.652;11.885;7.909;7.165;2009-07-09 13:00;190.542;14.019;14.000;14.013;14.002;13.924;12.227
2009-07-09 13:50;190.576;14.014;14.019;13.958;13.892;;;;2009-07-09 13:50;190.576;14.163;14.144;14.133;14.122;;
2009-07-09 14:40;190.611;14.134;14.115;14.102;14.084;;;;2009-07-09 14:40;190.611;14.450;14.431;14.420;14.337;;
2009-07-09 15:30;190.646;14.230;14.211;14.174;14.156;;;;2009-07-09 15:30;190.646;14.354;14.336;14.348;14.361;;
2009-07-09 16:20;190.681;14.349;14.331;14.294;14.228;;;;2009-07-09 16:20;190.681;14.354;14.336;14.324;14.337;;
2009-07-09 17:10;190.715;14.421;14.402;14.366;14.300;;;;2009-07-09 17:10;190.715;14.714;14.671;14.612;14.505;;
2009-07-09 18:00;190.750;14.589;14.570;14.557;14.515;11.958;8.109;7.266;2009-07-09 18:00;190.750;14.570;14.551;14.564;14.553;14.355;12.299
2009-07-09 18:50;190.785;14.709;14.666;14.605;14.467;;;;2009-07-09 18:50;190.785;14.905;14.790;14.708;14.625;;
2009-07-09 19:40;190.819;14.661;14.666;14.629;14.587;;;;2009-07-09 19:40;190.819;14.642;14.647;14.660;14.625;;
2009-07-09 20:30;190.854;14.732;14.714;14.677;14.371;;;;2009-07-09 20:30;190.854;14.761;14.743;14.732;14.601;;
2009-07-09 21:20;190.889;14.589;14.594;14.581;14.515;;;;2009-07-09 21:20;190.889;14.690;14.695;14.708;14.625;;
2009-07-09 22:10;190.924;14.493;14.498;14.485;14.443;;;;2009-07-09 22:10;190.924;14.618;14.623;14.636;14.625;;
2009-07-09 23:00;190.958;14.421;14.426;14.413;14.419;11.909;8.034;7.266;2009-07-09 23:00;190.958;14.522;14.503;14.516;14.505;14.403;12.348
2009-07-09 23:50;190.993;14.349;14.354;14.342;14.323;;;;2009-07-09 23:50;190.993;14.546;14.527;14.516;14.481;;
2009-07-10 00:40;191.028;14.254;14.259;14.246;14.180;;;;2009-07-10 00:40;191.028;14.474;14.479;14.492;14.457;;
2009-07-10 01:30;191.063;14.158;14.163;14.150;14.108;;;;2009-07-10 01:30;191.063;14.354;14.336;14.372;14.361;;
2009-07-10 02:20;191.097;14.110;14.115;14.102;13.988;;;;2009-07-10 02:20;191.097;14.330;14.336;14.348;14.337;;
2009-07-10 03:10;191.132;13.990;13.995;13.982;13.964;;;;2009-07-10 03:10;191.132;14.307;14.312;14.324;14.314;;
